#logger=serial_logger_v1.3
#saved_at=2026-02-04T17:50:40.308365
#fs_hz=25
#fs_hz_inferred=1
#segment_id=3
#segment_start_ms=2522048
#device_mode_code=5
#device_mode_tag=bus
#storage_mode_tag=bus
#mode_mismatch=0
t_ms,ax_raw,ay_raw,az_raw,ax_corr,ay_corr,az_corr,acc_mag_corr,gx,gy,gz,pressure_hpa,temp_C,alt_m
2853789,-6.7300,-1.7300,7.0000,-6.5374,-1.5325,7.3472,9.9533,-1.8125,0.5625,0.6875,989.55,9.28,199.17
2853829,-7.0500,-1.8600,6.9900,-6.8574,-1.6625,7.3372,10.1795,-1.3125,2.5000,0.1250,989.56,9.28,199.15
2853869,-6.8600,-1.9100,6.7800,-6.6674,-1.7125,7.1272,9.9088,-0.9375,1.1875,1.0000,989.56,9.28,199.15
2853909,-6.8300,-1.9200,7.0600,-6.6374,-1.7225,7.4072,10.0940,-1.2500,2.7500,0.6250,989.56,9.28,199.14
2853949,-6.8800,-1.5800,6.9200,-6.6874,-1.3825,7.2672,9.9722,-1.1250,-0.6250,0.5625,989.56,9.28,199.12
2853989,-7.0000,-2.2600,6.8900,-6.8074,-2.0625,7.2372,10.1475,-0.7500,2.2500,-0.7500,989.55,9.28,199.17
2854029,-6.5300,-1.8200,6.1000,-6.3374,-1.6225,6.4472,9.1849,0.3750,2.1250,1.1875,989.54,9.28,199.27
2854069,-6.9500,-1.9300,6.5700,-6.7574,-1.7325,6.9172,9.8240,-0.4375,-0.3125,0.5000,989.54,9.28,199.26
2854109,-6.9900,-1.5900,6.4500,-6.7974,-1.3925,6.7972,9.7132,0.0000,1.3125,0.2500,989.55,9.28,199.20
2854149,-6.9200,-2.0100,6.7400,-6.7274,-1.8125,7.0872,9.9384,0.7500,1.1875,-0.5625,989.55,9.28,199.25
2854189,-6.9300,-1.9300,6.3600,-6.7374,-1.7325,6.7072,9.6634,0.9375,0.2500,0.4375,989.55,9.28,199.26
2854229,-6.8300,-1.7300,6.3900,-6.6374,-1.5325,6.7372,9.5809,0.4375,0.1875,1.8750,989.55,9.28,199.25
2854269,-6.7800,-1.7600,6.4300,-6.5874,-1.5625,6.7772,9.5794,-1.1875,1.0000,1.0000,989.54,9.28,199.29
2854308,-6.7200,-2.1500,6.0700,-6.5274,-1.9525,6.4172,9.3595,1.3750,-0.9375,-0.8750,989.53,9.28,199.35
2854348,-6.3800,-1.8800,6.6300,-6.1874,-1.6825,6.9772,9.4761,1.1250,-1.0000,0.0625,989.53,9.28,199.35
2854388,-6.9300,-1.8000,6.8700,-6.7374,-1.6025,7.2172,10.0024,0.2500,-1.0625,-0.5000,989.54,9.28,199.29
2854428,-6.5100,-2.3800,6.8400,-6.3174,-2.1825,7.1872,9.8147,1.2500,-0.1875,-0.8750,989.55,9.28,199.25
2854468,-6.0000,-1.5800,6.4900,-5.8074,-1.3825,6.8372,9.0766,2.4375,0.5000,1.4375,989.54,9.28,199.27
2854508,-6.0700,-2.1000,6.5500,-5.8774,-1.9025,6.8972,9.2593,0.5000,-2.1250,-0.1875,989.55,9.28,199.19
2854548,-6.2000,-1.7400,6.6000,-6.0074,-1.5425,6.9472,9.3130,1.1875,1.1250,0.0625,989.55,9.28,199.19
2854588,-6.0400,-2.2300,6.8200,-5.8474,-2.0325,7.1672,9.4706,1.4375,-0.8750,1.8750,989.55,9.28,199.22
2854628,-5.9400,-1.6700,6.5200,-5.7474,-1.4725,6.8672,9.0752,0.8750,0.8125,1.5000,989.55,9.28,199.22
2854668,-6.7300,-2.1000,6.9400,-6.5374,-1.9025,7.2872,9.9730,1.0000,-0.6250,1.5000,989.55,9.28,199.20
2854708,-6.7800,-1.8500,7.2800,-6.5874,-1.6525,7.6272,10.2127,-0.2500,1.5000,0.9375,989.57,9.28,199.07
2854749,-6.3900,-2.0800,7.0200,-6.1974,-1.8825,7.3672,9.8095,1.0000,0.7500,2.3125,989.58,9.28,198.96
2854789,-6.3600,-1.8600,6.9700,-6.1674,-1.6625,7.3172,9.7130,0.1250,1.2500,2.0625,989.59,9.28,198.90
2854829,-6.7400,-1.9000,7.1200,-6.5474,-1.7025,7.4672,10.0760,-0.2500,-0.5000,2.0000,989.59,9.28,198.91
2854869,-6.7900,-2.0200,7.6500,-6.5974,-1.8225,7.9972,10.5263,-0.6875,0.6875,0.8125,989.58,9.28,198.97
2854909,-6.6100,-1.8400,6.6700,-6.4174,-1.6425,7.0172,9.6500,0.7500,1.6875,1.6250,989.57,9.28,199.05
2854949,-6.5500,-1.8700,7.1700,-6.3574,-1.6725,7.5172,9.9861,0.1250,-0.9375,1.7500,989.55,9.28,199.20
2854989,-6.8900,-1.5900,6.9500,-6.6974,-1.3925,7.2972,10.0022,-1.3125,1.3125,0.3750,989.55,9.28,199.19
2855029,-6.7200,-1.5600,7.4500,-6.5274,-1.3625,7.7972,10.2596,-0.6250,1.0000,0.1875,989.56,9.28,199.09
2855069,-6.4200,-1.8800,6.7600,-6.2274,-1.6825,7.1072,9.5981,0.3125,2.1875,0.3125,989.56,9.28,199.11
2855109,-6.4600,-1.4900,6.7000,-6.2674,-1.2925,7.0472,9.5191,0.1875,0.0000,1.0625,989.56,9.28,199.15
2855149,-6.7500,-1.6500,6.7900,-6.5574,-1.4525,7.1372,9.8005,-0.4375,-0.2500,-0.8750,989.56,9.28,199.15
2855189,-6.7600,-1.6000,6.8700,-6.5674,-1.4025,7.2172,9.8583,0.3750,0.7500,-0.5625,989.56,9.28,199.10
2855229,-6.8400,-1.9900,6.5500,-6.6474,-1.7925,6.8972,9.7454,-0.2500,1.6250,0.1250,989.56,9.28,199.16
2855269,-7.0300,-1.6500,6.9100,-6.8374,-1.4525,7.2572,10.0760,0.3750,-1.1250,0.7500,989.56,9.28,199.13
2855308,-6.7300,-1.7200,6.9800,-6.5374,-1.5225,7.3272,9.9370,0.1250,1.6875,1.1875,989.56,9.28,199.16
2855348,-6.5400,-1.5800,6.5300,-6.3474,-1.3825,6.8772,9.4603,0.9375,1.8750,1.5625,989.57,9.28,199.06
2855388,-6.8900,-1.2000,6.9000,-6.6974,-1.0025,7.2472,9.9188,0.5000,-3.3125,2.1875,989.57,9.28,199.04
2855428,-5.7300,-1.6500,6.5600,-5.5374,-1.4525,6.9072,8.9712,1.5625,1.5000,1.3125,989.58,9.28,199.00
2855468,-6.9300,-1.3000,6.9200,-6.7374,-1.1025,7.2672,9.9710,1.1875,-1.5625,1.9375,989.57,9.28,199.06
2855508,-6.7300,-1.5100,6.8800,-6.5374,-1.3125,7.2272,9.8332,0.1250,-2.5000,1.8750,989.57,9.28,199.01
2855548,-7.3000,-1.2900,7.4800,-7.1074,-1.0925,7.8272,10.6289,0.1875,-1.3125,2.1875,989.58,9.28,198.99
2855588,-6.6700,-1.6500,7.0500,-6.4774,-1.4525,7.3972,9.9391,0.9375,0.2500,1.6875,989.57,9.28,199.06
2855628,-6.5800,-1.3300,6.3800,-6.3874,-1.1325,6.7272,9.3454,0.8750,1.0000,0.0625,989.57,9.28,199.06
2855668,-6.2800,-1.5900,6.8000,-6.0874,-1.3925,7.1472,9.4909,0.9375,-2.6875,0.1875,989.57,9.28,199.03
2855708,-6.3700,-1.1700,6.5700,-6.1774,-0.9725,6.9172,9.3249,1.1250,1.9375,0.8750,989.58,9.28,198.98
2855749,-6.0500,-1.7400,6.6200,-5.8574,-1.5425,6.9672,9.2320,-0.7500,-1.2500,0.3750,989.57,9.28,199.05
2855789,-6.1100,-1.3600,6.8700,-5.9174,-1.1625,7.2172,9.4051,-0.1875,-0.6250,0.8125,989.58,9.28,198.96
2855829,-6.7300,-1.8200,7.3700,-6.5374,-1.6225,7.7172,10.2433,-1.3125,-0.7500,0.8125,989.56,9.28,199.10
2855869,-7.0100,-1.2100,6.2600,-6.8174,-1.0125,6.6072,9.5476,0.9375,6.7500,1.6875,989.60,9.28,198.78
2855909,-6.0300,-1.4800,6.6900,-5.8374,-1.2825,7.0372,9.2327,-1.3125,-7.4375,2.7500,989.61,9.28,198.70
2855949,-6.0700,-1.5300,6.8600,-5.8774,-1.3325,7.2072,9.3948,0.5000,1.2500,1.3125,989.61,9.28,198.75
2855989,-6.8600,-1.7500,7.3000,-6.6674,-1.5525,7.6472,10.2637,-0.8125,-0.5000,1.0625,989.61,9.28,198.74
2856029,-6.9700,-1.3200,7.5900,-6.7774,-1.1225,7.9372,10.4973,-1.1875,0.9375,1.3125,989.61,9.28,198.69
2856069,-6.6200,-1.8400,7.1100,-6.4274,-1.6425,7.4572,9.9809,-0.6875,-0.2500,1.6875,989.60,9.28,198.81
2856109,-6.6900,-1.3900,7.4900,-6.4974,-1.1925,7.8372,10.2499,-1.0625,-0.7500,1.8750,989.59,9.28,198.89
2856149,-6.7500,-1.6400,7.2500,-6.5574,-1.4425,7.5972,10.1389,-0.9375,1.9375,1.1250,989.57,9.28,199.01
2856189,-6.2900,-1.5800,6.9400,-6.0974,-1.3825,7.2872,9.6017,0.1875,-0.5000,1.3750,989.57,9.28,199.04
2856229,-6.5200,-1.4700,7.1000,-6.3274,-1.2725,7.4472,9.8547,-0.6875,2.3750,0.8750,989.57,9.28,199.04
2856269,-6.3300,-1.4300,6.7600,-6.1374,-1.2325,7.1072,9.4710,-0.2500,0.1875,0.8750,989.59,9.28,198.90
2856308,-6.4000,-1.7500,7.0900,-6.2074,-1.5525,7.4372,9.8109,-0.4375,-1.1250,0.2500,989.59,9.28,198.83
2856348,-6.5300,-1.8800,7.0000,-6.3374,-1.6825,7.3472,9.8476,0.0625,0.0625,-0.6250,989.60,9.28,198.79
2856388,-6.3900,-1.4200,7.4400,-6.1974,-1.2225,7.7872,10.0271,0.5000,-1.2500,1.0625,989.61,9.28,198.71
2856428,-6.3800,-1.8800,7.1600,-6.1874,-1.6825,7.5072,9.8728,-0.7500,0.3750,0.3750,989.62,9.29,198.61
2856468,-6.5400,-1.8300,7.1900,-6.3474,-1.6325,7.5372,9.9882,-0.1250,-1.2500,0.1250,989.63,9.29,198.57
2856508,-6.9000,-1.8200,7.6600,-6.7074,-1.6225,8.0072,10.5706,-0.2500,-0.6250,-0.4375,989.62,9.29,198.58
2856548,-6.6000,-1.8000,7.4100,-6.4074,-1.6025,7.7572,10.1881,0.3750,0.0625,0.3125,989.61,9.28,198.68
2856588,-6.6300,-1.6900,7.2000,-6.4374,-1.4925,7.5472,10.0313,0.8750,-0.5000,0.7500,989.61,9.28,198.71
2856628,-6.6200,-1.6400,7.2500,-6.4274,-1.4425,7.5972,10.0553,0.5000,-0.5625,0.6875,989.61,9.28,198.73
2856668,-6.5800,-1.8600,7.0400,-6.3874,-1.6625,7.3872,9.9062,0.5000,0.5625,0.0625,989.60,9.28,198.78
2856708,-6.4200,-1.9200,6.6200,-6.2274,-1.7225,6.9672,9.5021,1.0000,0.6875,0.4375,989.60,9.29,198.75
2856749,-5.7500,-1.5800,6.5300,-5.5574,-1.3825,6.8772,8.9494,0.8125,-0.8750,2.3125,989.60,9.28,198.79
2856789,-6.4900,-1.5500,7.1000,-6.2974,-1.3525,7.4472,9.8462,-0.6250,0.2500,0.8125,989.61,9.28,198.73
2856829,-6.4600,-1.6500,6.7500,-6.2674,-1.4525,7.0972,9.5792,0.5000,0.6875,0.6250,989.61,9.28,198.67
2856869,-6.5900,-1.7500,7.1200,-6.3974,-1.5525,7.4672,9.9547,0.1875,-0.1250,0.9375,989.61,9.28,198.69
2856909,-6.7000,-1.6000,7.2900,-6.5074,-1.4025,7.6372,10.1311,0.1250,0.8750,1.2500,989.62,9.28,198.65
2856949,-7.1600,-1.3700,7.5200,-6.9674,-1.1725,7.8672,10.5741,-0.3750,-0.9375,1.3750,989.63,9.28,198.57
2856989,-6.9600,-1.7000,6.9900,-6.7674,-1.5025,7.3372,10.0940,-0.3750,1.4375,-0.2500,989.64,9.28,198.49
2857029,-6.8600,-1.7000,6.9200,-6.6674,-1.5025,7.2672,9.9762,0.0000,1.0625,0.8125,989.63,9.28,198.51
2857069,-6.9100,-1.5000,7.5500,-6.7174,-1.3025,7.8972,10.4492,-0.1875,0.3750,0.3125,989.64,9.28,198.46
2857109,-6.5500,-1.1500,7.2900,-6.3574,-0.9525,7.6372,9.9825,-0.5625,0.5625,0.4375,989.62,9.28,198.60
2857149,-6.8300,-1.9100,6.9700,-6.6374,-1.7125,7.3172,10.0264,0.0625,3.2500,-2.1250,989.62,9.28,198.63
2857189,-6.1200,-1.6700,6.5800,-5.9274,-1.4725,6.9272,9.2352,1.3750,-1.0625,0.8125,989.61,9.28,198.68
2857229,-6.1500,-1.3800,7.1200,-5.9574,-1.1825,7.4672,9.6254,0.8750,0.4375,1.0625,989.60,9.28,198.81
2857269,-6.7300,-1.3100,7.0700,-6.5374,-1.1125,7.4172,9.9494,-1.0625,0.4375,0.0625,989.61,9.28,198.74
2857308,-6.8000,-1.3100,7.2300,-6.6074,-1.1125,7.5772,10.1148,-0.1250,0.5000,0.8750,989.63,9.29,198.57
2857348,-6.7800,-1.7100,7.4300,-6.5874,-1.5125,7.7772,10.3037,-0.9375,-0.0625,-0.5625,989.63,9.29,198.54
2857388,-6.7300,-2.1300,6.8100,-6.5374,-1.9325,7.1572,9.8842,0.1875,0.5625,-1.3125,989.63,9.29,198.55
2857428,-7.2600,-2.0400,8.0000,-7.0674,-1.8425,8.3472,11.0914,0.6875,-3.2500,-0.0625,989.63,9.29,198.55
2857468,-7.5900,-2.0900,7.7800,-7.3974,-1.8925,8.1272,11.1514,-0.7500,2.6875,-1.3750,989.64,9.28,198.47
2857508,-7.1000,-2.2400,7.8300,-6.9074,-2.0425,8.1772,10.8973,1.1875,-2.6875,-0.3125,989.63,9.29,198.54
2857548,-7.5100,-1.9500,7.2100,-7.3174,-1.7525,7.5572,10.6643,-0.1250,3.5625,-0.8750,989.63,9.29,198.52
2857588,-6.6200,-2.1800,7.4100,-6.4274,-1.9825,7.7572,10.2672,2.1875,-4.3750,0.0625,989.63,9.29,198.56
2857628,-6.4100,-1.4200,6.9600,-6.2174,-1.2225,7.3072,9.6719,1.0000,2.1875,0.5625,989.61,9.29,198.67
2857668,-6.4000,-2.2300,6.6000,-6.2074,-2.0325,6.9472,9.5355,2.2500,-1.7500,-1.1250,989.61,9.29,198.68
2857708,-5.7700,-1.8800,6.5800,-5.5774,-1.6825,6.9272,9.0512,2.5000,-1.1875,0.9375,989.61,9.29,198.67
2857749,-6.5400,-1.6500,6.8300,-6.3474,-1.4525,7.1772,9.6908,1.5000,1.5000,0.4375,989.63,9.29,198.57
2857789,-6.0800,-1.4200,6.7700,-5.8874,-1.2225,7.1172,9.3172,2.2500,-1.3750,1.3125,989.64,9.29,198.46
2857829,-6.4900,-1.7700,6.9500,-6.2974,-1.5725,7.2972,9.7662,1.6875,-0.8750,-0.3750,989.64,9.29,198.42
2857869,-6.2000,-1.5400,6.4500,-6.0074,-1.3425,6.7972,9.1702,2.2500,0.5625,0.8125,989.65,9.29,198.41
2857909,-6.3300,-1.8200,7.0800,-6.1374,-1.6225,7.4272,9.7705,0.5000,-2.4375,0.0000,989.65,9.29,198.37
2857949,-6.7600,-1.5900,6.9500,-6.5674,-1.3925,7.2972,9.9156,0.5000,1.7500,0.4375,989.65,9.29,198.34
2857989,-6.3100,-2.1000,7.0000,-6.1174,-1.9025,7.3472,9.7480,0.7500,-1.4375,-0.7500,989.64,9.29,198.43
2858029,-6.7800,-1.3700,7.0500,-6.5874,-1.1725,7.3972,9.9743,0.8750,0.9375,-0.3750,989.62,9.29,198.58
2858069,-6.3700,-1.9500,6.9400,-6.1774,-1.7525,7.2872,9.7126,0.6875,-0.3750,-1.0000,989.62,9.29,198.60
2858109,-6.1500,-1.6900,6.3800,-5.9574,-1.4925,6.7272,9.1090,0.5000,-0.0625,-1.3125,989.61,9.29,198.67
2858149,-6.4800,-1.5400,6.3300,-6.2874,-1.3425,6.6772,9.2692,0.3750,1.1250,-1.6875,989.61,9.29,198.69
2858189,-5.9800,-1.4900,6.3000,-5.7874,-1.2925,6.6472,8.9079,0.8750,0.9375,-1.3750,989.61,9.29,198.71
2858229,-6.0400,-1.5700,6.4200,-5.8474,-1.3725,6.7672,9.0483,0.9375,0.7500,-1.1875,989.61,9.29,198.69
2858269,-6.0500,-1.6500,6.2000,-5.8574,-1.4525,6.5472,8.9042,0.7500,1.2500,-0.8125,989.63,9.29,198.56
2858308,-6.0800,-1.9500,6.6300,-5.8874,-1.7525,6.9772,9.2959,0.5625,0.4375,-1.5000,989.64,9.29,198.42
2858348,-6.2100,-1.6300,6.6800,-6.0174,-1.4325,7.0272,9.3618,0.9375,0.5000,-1.1875,989.66,9.29,198.31
2858388,-6.3900,-1.9500,6.9700,-6.1974,-1.7525,7.3172,9.7478,0.6250,-1.1250,-1.0000,989.66,9.29,198.27
2858428,-6.7200,-2.2900,6.9800,-6.5274,-2.0925,7.3272,10.0336,0.3125,-0.3750,-2.0625,989.65,9.29,198.34
2858468,-6.9900,-1.7700,7.0300,-6.7974,-1.5725,7.3772,10.1538,1.2500,-1.2500,-1.7500,989.65,9.29,198.36
2858508,-6.6800,-2.5200,7.0500,-6.4874,-2.3225,7.3972,10.1093,1.3125,-0.3750,-2.3125,989.65,9.29,198.35
2858548,-6.2900,-2.2900,6.6700,-6.0974,-2.0925,7.0172,9.5288,2.1250,-0.4375,-0.3750,989.65,9.29,198.35
2858588,-6.1400,-1.9900,6.7900,-5.9474,-1.7925,7.1372,9.4617,1.2500,-0.4375,-1.1250,989.65,9.29,198.34
2858628,-6.5900,-1.8700,6.5200,-6.3974,-1.6725,6.8672,9.5332,1.8125,0.1875,-1.4375,989.66,9.29,198.26
2858668,-6.2500,-2.0000,6.2700,-6.0574,-1.8025,6.6172,9.1503,2.9375,-0.2500,-0.8125,989.66,9.29,198.24
2858708,-6.3300,-2.0000,6.5900,-6.1374,-1.8025,6.9372,9.4362,2.7500,1.8750,-0.7500,989.66,9.29,198.29
2858749,-5.6600,-2.1400,6.0900,-5.4674,-1.9425,6.4372,8.6662,2.7500,-1.3750,0.3125,989.66,9.29,198.32
2858789,-5.8400,-1.5000,6.6700,-5.6474,-1.3025,7.0172,9.1011,2.2500,0.5000,0.9375,989.66,9.29,198.30
2858829,-6.6700,-1.8400,7.1000,-6.4774,-1.6425,7.4472,10.0058,2.3125,0.3125,-0.8750,989.67,9.29,198.19
2858869,-6.2900,-1.8900,6.6700,-6.0974,-1.6925,7.0172,9.4490,3.7500,-0.7500,0.5625,989.67,9.29,198.22
2858909,-7.0400,-2.1300,7.2200,-6.8474,-1.9325,7.5672,10.3867,2.1250,0.3750,0.2500,989.67,9.29,198.20
2858949,-7.4200,-2.0200,7.6300,-7.2274,-1.8225,7.9772,10.9175,1.6875,-2.0625,-0.6875,989.68,9.29,198.14
2858989,-7.4400,-2.2800,8.1800,-7.2474,-2.0825,8.5272,11.3831,2.0000,-0.1250,-0.6250,989.66,9.29,198.28
2859029,-7.4900,-2.2700,8.2200,-7.2974,-2.0725,8.5672,11.4431,2.0625,1.0000,-0.1250,989.65,9.29,198.34
2859069,-6.7000,-1.9400,7.2100,-6.5074,-1.7425,7.5572,10.1239,2.6250,1.6250,0.3125,989.65,9.29,198.41
2859109,-6.6000,-2.4600,7.4100,-6.4074,-2.2625,7.7572,10.3125,1.9375,0.5625,-0.1250,989.64,9.29,198.48
2859149,-6.0400,-1.1900,6.4300,-5.8474,-0.9925,6.7772,9.0060,2.5000,1.4375,1.4375,989.63,9.29,198.51
2859189,-6.1300,-1.5100,6.2000,-5.9374,-1.3125,6.5472,8.9354,2.0000,0.1250,-0.8125,989.63,9.29,198.56
2859229,-5.4600,-1.5000,5.8600,-5.2674,-1.3025,6.2072,8.2445,3.8750,0.1250,-1.2500,989.63,9.29,198.52
2859269,-5.4200,-1.3000,5.5400,-5.2274,-1.1025,5.8872,7.9499,3.3125,1.3750,0.3750,989.62,9.29,198.59
2859308,-5.5000,-2.0400,5.7100,-5.3074,-1.8425,6.0572,8.2615,2.4375,-0.2500,-0.5000,989.65,9.29,198.37
2859348,-6.1600,-1.5700,6.4800,-5.9674,-1.3725,6.8272,9.1708,1.3125,-1.9375,0.1250,989.66,9.29,198.27
2859388,-7.1200,-2.1400,7.3300,-6.9274,-1.9425,7.6772,10.5215,1.2500,-1.1875,-0.9375,989.67,9.29,198.21
2859428,-7.4500,-2.1600,7.2900,-7.2574,-1.9625,7.6372,10.7167,1.4375,-0.2500,-1.0625,989.68,9.29,198.13
2859468,-7.5600,-2.2100,8.3500,-7.3674,-2.0125,8.6972,11.5745,2.0000,-2.4375,-0.9375,989.69,9.29,198.05
2859508,-7.8400,-2.6000,8.4000,-7.6474,-2.4025,8.7472,11.8646,1.6875,0.5000,0.5000,989.68,9.29,198.14
2859548,-7.8000,-2.3300,7.6700,-7.6074,-2.1325,8.0172,11.2559,1.4375,2.6250,-2.7500,989.66,9.29,198.25
2859588,-6.5600,-2.4300,7.0000,-6.3674,-2.2325,7.3472,9.9754,3.7500,-1.0000,-1.7500,989.64,9.29,198.46
2859628,-6.1700,-1.9100,6.8500,-5.9774,-1.7125,7.1972,9.5111,3.9375,2.5625,-2.0000,989.63,9.29,198.52
2859668,-5.3800,-1.4900,6.0900,-5.1874,-1.2925,6.4372,8.3676,2.9375,1.1875,-0.5000,989.63,9.29,198.51
2859708,-5.5900,-1.5400,5.7800,-5.3974,-1.3425,6.1272,8.2751,3.1875,2.1875,-1.6250,989.63,9.29,198.56
2859749,-5.5200,-1.3300,5.7100,-5.3274,-1.1325,6.0572,8.1458,3.0000,0.5625,-1.8750,989.64,9.29,198.47
2859789,-5.4800,-1.2200,5.7300,-5.2874,-1.0225,6.0772,8.1200,2.1875,-0.1250,-2.2500,989.66,9.29,198.29
2859829,-5.6200,-2.2000,5.7100,-5.4274,-2.0025,6.0572,8.3759,2.8125,-1.1250,-1.9375,989.69,9.29,198.01
2859869,-6.1800,-1.0900,6.4100,-5.9874,-0.8925,6.7572,9.0722,2.0000,-0.8750,-0.1875,989.69,9.29,198.01
2859909,-7.0700,-2.1000,7.2900,-6.8774,-1.9025,7.6372,10.4520,1.0000,0.5000,-2.5625,989.71,9.29,197.89
2859949,-7.4300,-1.7700,7.8000,-7.2374,-1.5725,8.1472,11.0104,1.1250,-2.0000,-1.3750,989.71,9.29,197.86
2859989,-7.7300,-2.2100,7.9700,-7.5374,-2.0125,8.3172,11.4034,1.4375,1.0625,-2.5625,989.71,9.29,197.89
2860029,-7.3000,-2.2600,7.7800,-7.1074,-2.0625,8.1272,10.9918,1.1250,0.0000,-0.6250,989.70,9.29,197.97
2860069,-7.3700,-2.3300,8.0100,-7.1774,-2.1325,8.3572,11.2208,0.8750,-0.3750,-2.2500,989.67,9.29,198.15
2860109,-6.8500,-2.3400,7.2500,-6.6574,-2.1425,7.5972,10.3261,0.3750,3.0000,-2.0625,989.66,9.29,198.27
2860149,-6.4000,-1.5400,7.0300,-6.2074,-1.3425,7.3772,9.7343,1.3125,1.1875,-1.6250,989.65,9.29,198.37
2860189,-5.9600,-1.7100,6.2200,-5.7674,-1.5125,6.5672,8.8701,0.9375,1.5000,-2.4375,989.63,9.29,198.53
2860229,-5.6500,-1.9800,6.0200,-5.4574,-1.7825,6.3672,8.5733,3.1875,-1.3125,-2.5625,989.63,9.29,198.53
2860269,-5.7000,-1.3800,6.1000,-5.5074,-1.1825,6.4472,8.5613,1.5625,0.6875,-1.5000,989.63,9.29,198.56
2860308,-5.9000,-1.5700,5.7300,-5.7074,-1.3725,6.0772,8.4493,1.3750,2.0625,-3.0000,989.63,9.29,198.50
2860348,-5.5000,-2.0100,5.5900,-5.3074,-1.8125,5.9372,8.1673,2.5625,-0.2500,-3.3125,989.65,9.29,198.37
2860388,-6.5700,-1.7500,6.8300,-6.3774,-1.5525,7.1772,9.7259,1.2500,-1.3750,-2.2500,989.66,9.29,198.24
2860428,-6.8200,-2.2400,7.2700,-6.6274,-2.0425,7.6172,10.3013,0.6250,-0.9375,-3.7500,989.69,9.29,198.03
2860468,-6.7400,-1.4000,7.2000,-6.5474,-1.2025,7.5472,10.0635,1.1875,0.1875,-2.3750,989.69,9.29,198.04
2860508,-7.8000,-2.5100,8.0200,-7.6074,-2.3125,8.3672,11.5425,-1.2500,-0.8125,-4.4375,989.69,9.29,198.00
2860548,-6.9300,-1.8000,7.6500,-6.7374,-1.6025,7.9972,10.5790,0.7500,0.0625,-2.8125,989.68,9.29,198.15
2860588,-7.7300,-2.2100,8.2200,-7.5374,-2.0125,8.5672,11.5870,-0.6250,-1.6875,-4.4375,989.67,9.29,198.19
2860628,-6.6000,-2.1600,7.1700,-6.4074,-1.9625,7.5172,10.0705,1.0000,-0.8750,-3.8125,989.66,9.29,198.24
2860668,-6.2800,-1.8700,6.6300,-6.0874,-1.6725,6.9772,9.4093,1.4375,1.8750,-3.1250,989.65,9.29,198.37
2860708,-6.3800,-1.7700,6.7600,-6.1874,-1.5725,7.1072,9.5535,0.6250,0.1875,-2.1875,989.65,9.29,198.35
2860749,-6.0200,-1.8300,6.2700,-5.8274,-1.6325,6.6172,8.9672,1.9375,0.0000,-2.2500,989.65,9.29,198.34
2860789,-5.5700,-1.8900,6.4200,-5.3774,-1.6925,6.7672,8.8077,3.1250,-0.5000,-0.7500,989.64,9.29,198.46
2860829,-6.1600,-1.6200,6.6900,-5.9674,-1.4225,7.0372,9.3357,1.9375,0.8125,-0.3125,989.65,9.29,198.34
2860869,-6.1300,-2.2600,6.4200,-5.9374,-2.0625,6.7672,9.2359,2.9375,-0.3125,0.1250,989.66,9.29,198.24
2860909,-6.4100,-1.8400,6.6500,-6.2174,-1.6425,6.9972,9.5034,2.7500,0.8750,0.8750,989.67,9.29,198.19
2860949,-5.8300,-2.0800,6.3800,-5.6374,-1.8825,6.7272,8.9766,2.7500,1.3125,-0.1250,989.67,9.29,198.17
2860989,-6.0700,-2.0600,6.9700,-5.8774,-1.8625,7.3172,9.5684,3.6250,-0.8750,-0.3125,989.67,9.29,198.20
2861029,-6.4800,-2.3500,7.4200,-6.2874,-2.1525,7.7672,10.2222,0.8750,-0.5000,-0.0625,989.67,9.29,198.19
2861069,-6.8500,-2.1400,7.4500,-6.6574,-1.9425,7.7972,10.4351,2.8125,1.5625,0.0625,989.67,9.29,198.18
2861109,-7.1000,-1.8500,7.7400,-6.9074,-1.6525,8.0872,10.7632,2.1875,0.5000,-1.0625,989.66,9.29,198.24
2861149,-6.3400,-1.5100,6.6800,-6.1474,-1.3125,7.0272,9.4284,2.7500,3.8750,0.6875,989.66,9.29,198.27
2861189,-6.0700,-1.6700,6.7700,-5.8774,-1.4725,7.1172,9.3470,1.8125,-0.1250,0.5000,989.65,9.29,198.38
2861229,-6.5100,-1.6300,7.4100,-6.3174,-1.4325,7.7572,10.1062,1.2500,-1.8125,-1.8750,989.65,9.29,198.39
2861269,-6.6300,-1.0700,7.0000,-6.4374,-0.8725,7.3472,9.8073,1.1875,0.5625,-2.3750,989.65,9.29,198.36
2861308,-6.1100,-1.6300,6.7000,-5.9174,-1.4325,7.0472,9.3129,1.1250,0.6250,-2.7500,989.66,9.29,198.30
2861348,-6.3000,-1.8200,6.8200,-6.1074,-1.6225,7.1672,9.5552,1.0625,0.1250,-1.5000,989.65,9.29,198.33
2861388,-6.1700,-1.8700,6.8300,-5.9774,-1.6725,7.1772,9.4889,1.1250,0.1875,-2.2500,989.66,9.29,198.29
2861428,-5.6400,-1.7600,6.6400,-5.4474,-1.5625,6.9872,8.9965,1.5625,-1.0625,-0.5000,989.65,9.29,198.38
2861468,-6.2900,-2.1800,6.9900,-6.0974,-1.9825,7.3372,9.7439,-0.4375,-0.1875,-2.8125,989.64,9.29,198.41
